oTime,o,h,l,c,v
2022-01-26T10:30:00,61050.0,61790.0,61050.0,61550.0,360935
2022-01-26T11:00:00,61580.0,62260.0,61580.0,62150.0,364922
2022-01-26T11:30:00,62100.0,62770.0,62090.0,62580.0,279822
2022-01-26T12:00:00,62580.0,63500.0,62580.0,63220.0,253836
2022-01-26T12:30:00,63210.0,63800.0,63210.0,63680.0,130407
2022-01-26T13:00:00,63680.0,63800.0,63500.0,63800.0,157797
2022-01-26T13:30:00,63780.0,63920.0,63640.0,63890.0,83828
2022-01-26T14:00:00,63880.0,63880.0,63650.0,63650.0,83023
2022-01-26T14:30:00,63660.0,63940.0,63650.0,63920.0,81019
2022-01-26T15:00:00,61820.0,61820.0,61820.0,61820.0,1721
2022-01-29T09:00:00,63990.0,64950.0,63630.0,64830.0,624268
2022-01-29T09:30:00,64820.0,65400.0,64480.0,65390.0,486645
2022-01-29T10:00:00,65380.0,65750.0,65120.0,65650.0,330195
2022-01-29T10:30:00,65650.0,65950.0,65550.0,65920.0,261107
2022-01-29T11:00:00,65780.0,66100.0,65610.0,65870.0,596018
2022-01-29T11:30:00,65790.0,66200.0,65770.0,65940.0,417901
2022-01-29T12:00:00,65950.0,66100.0,65890.0,66000.0,907873
2022-01-29T12:30:00,66100.0,66180.0,65900.0,66090.0,758619
2022-01-29T13:00:00,66090.0,66230.0,65990.0,66000.0,530670
2022-01-29T13:30:00,66140.0,66190.0,65990.0,66180.0,229495
2022-01-29T14:00:00,66190.0,66200.0,66000.0,66000.0,470885
2022-01-29T14:30:00,66000.0,66230.0,65990.0,66000.0,839933
2022-01-30T09:00:00,66200.0,66920.0,64840.0,65190.0,1410375
2022-01-30T09:30:00,65210.0,65950.0,64600.0,65060.0,520918
2022-01-30T10:00:00,65090.0,65200.0,64520.0,64550.0,563952
2022-01-30T10:30:00,64520.0,64910.0,64300.0,64530.0,195307
2022-01-30T11:00:00,64530.0,64740.0,64430.0,64630.0,116868
2022-01-30T11:30:00,64560.0,65070.0,64500.0,64980.0,158167
2022-01-30T12:00:00,65000.0,65400.0,64870.0,65000.0,242832
2022-01-30T12:30:00,65000.0,65260.0,65000.0,65100.0,43352
2022-01-30T13:00:00,65100.0,65150.0,64930.0,64980.0,28882
2022-01-30T13:30:00,65000.0,65090.0,64990.0,64990.0,42653
2022-01-30T14:00:00,64990.0,65020.0,64900.0,64920.0,106980
2022-01-30T14:30:00,64980.0,65000.0,64900.0,64970.0,111078
2022-01-31T09:00:00,64270.0,65250.0,64040.0,64900.0,367894
2022-01-31T09:30:00,64900.0,65000.0,64380.0,64800.0,350133
2022-01-31T10:00:00,64940.0,66150.0,64940.0,66090.0,480167
2022-01-31T10:30:00,66090.0,66200.0,65200.0,65500.0,335168
2022-01-31T11:00:00,65510.0,66100.0,65370.0,65990.0,289618
2022-01-31T11:30:00,65930.0,66090.0,65910.0,65990.0,145640
2022-01-31T12:00:00,66000.0,66100.0,65920.0,65980.0,206027
2022-01-31T12:30:00,65980.0,66030.0,65910.0,65940.0,43936
2022-01-31T13:00:00,65940.0,66000.0,65920.0,66000.0,21299
2022-01-31T13:30:00,65990.0,65990.0,65910.0,65910.0,35593
2022-01-31T14:00:00,65980.0,66010.0,65980.0,66000.0,20600
2022-01-31T14:30:00,65980.0,66490.0,65920.0,66280.0,207671
2022-02-01T09:00:00,66300.0,66350.0,65510.0,65610.0,695173
2022-02-01T09:30:00,65610.0,65700.0,65310.0,65660.0,171107
2022-02-01T10:00:00,65660.0,65930.0,65490.0,65490.0,108799
2022-02-01T10:30:00,65450.0,65500.0,65360.0,65430.0,70513
2022-02-01T11:00:00,65380.0,65460.0,65020.0,65020.0,305054
2022-02-01T11:30:00,65040.0,65330.0,65020.0,65180.0,49493
2022-02-01T12:00:00,65140.0,65350.0,65080.0,65200.0,106065
2022-02-01T12:30:00,65200.0,65240.0,65010.0,65070.0,92528
2022-02-01T13:00:00,65030.0,65070.0,65030.0,65050.0,14820
2022-02-01T13:30:00,65060.0,65060.0,65020.0,65020.0,26276
2022-02-01T14:00:00,65020.0,65040.0,65000.0,65000.0,115505
2022-02-01T14:30:00,65030.0,65390.0,64700.0,64910.0,212617
2022-02-02T09:30:00,64920.0,65000.0,64920.0,64920.0,136161
2022-02-02T10:00:00,64920.0,65300.0,64630.0,65280.0,162411
2022-02-02T10:30:00,65120.0,66000.0,65030.0,65550.0,121256
2022-02-02T11:00:00,65790.0,66080.0,65550.0,65800.0,108489
2022-02-02T11:30:00,65800.0,65920.0,65520.0,65550.0,65446
2022-02-02T12:00:00,65560.0,65560.0,65210.0,65320.0,172964
2022-02-02T12:30:00,65400.0,65590.0,65210.0,65330.0,48477
2022-02-02T13:00:00,65270.0,65350.0,64980.0,65020.0,54698
2022-02-02T13:30:00,65040.0,65200.0,64970.0,65000.0,29146
2022-02-02T14:00:00,65040.0,65290.0,65040.0,65290.0,5412
2022-02-02T14:30:00,65290.0,65460.0,65090.0,65450.0,69664
2022-02-05T09:00:00,65500.0,66180.0,65220.0,65390.0,276977
2022-02-05T09:30:00,65400.0,65400.0,64740.0,64860.0,151098
2022-02-05T10:00:00,64950.0,65050.0,64910.0,65050.0,200682
2022-02-05T10:30:00,65000.0,65120.0,64910.0,64910.0,209872
2022-02-05T11:00:00,64920.0,65030.0,64870.0,64900.0,176255
2022-02-05T11:30:00,64990.0,65080.0,64920.0,64950.0,58152
2022-02-05T12:00:00,64930.0,64950.0,64650.0,64650.0,371613
2022-02-05T12:30:00,64630.0,64670.0,64270.0,64400.0,156312
2022-02-05T13:00:00,64300.0,64300.0,63310.0,63990.0,177605
2022-02-05T13:30:00,63990.0,64160.0,63990.0,64040.0,15483
2022-02-05T14:00:00,64140.0,64140.0,64000.0,64110.0,71604
2022-02-05T14:30:00,64040.0,64100.0,64020.0,64030.0,40082
2022-02-06T09:00:00,63500.0,63800.0,63220.0,63220.0,335909
2022-02-06T09:30:00,63230.0,63300.0,62630.0,62660.0,519523
2022-02-06T10:00:00,62650.0,62720.0,62010.0,62100.0,532797
2022-02-06T10:30:00,62020.0,62300.0,62020.0,62180.0,108449
2022-02-06T11:00:00,62180.0,62220.0,61700.0,61840.0,562375
2022-02-06T11:30:00,61900.0,61900.0,61810.0,61810.0,134246
2022-02-06T12:00:00,61810.0,61840.0,61760.0,61820.0,215593
2022-02-06T12:30:00,61820.0,61900.0,61750.0,61890.0,143569
2022-02-06T13:00:00,61900.0,62180.0,61780.0,62020.0,143357
2022-02-06T13:30:00,61940.0,62030.0,61900.0,61910.0,33053
2022-02-06T14:00:00,61920.0,61990.0,61900.0,61990.0,16824
2022-02-06T14:30:00,61990.0,62000.0,61870.0,61880.0,138352
2022-02-07T09:00:00,62000.0,62480.0,61400.0,61820.0,404995
2022-02-07T09:30:00,61900.0,63000.0,61810.0,63000.0,331228
2022-02-07T10:00:00,62960.0,63400.0,62770.0,62990.0,441758
2022-02-07T10:30:00,62850.0,62960.0,62770.0,62790.0,129481
2022-02-07T11:00:00,62780.0,62780.0,62000.0,62200.0,296521
2022-02-07T11:30:00,62270.0,62270.0,61950.0,61950.0,98462
2022-02-07T12:00:00,61980.0,62200.0,61960.0,62000.0,98808
2022-02-07T12:30:00,62000.0,62100.0,61920.0,61920.0,75690
2022-02-07T13:00:00,61920.0,62000.0,61920.0,61980.0,18511
2022-02-07T13:30:00,61980.0,62600.0,61980.0,62410.0,220017
2022-02-07T14:00:00,62420.0,62560.0,62320.0,62410.0,31879
2022-02-07T14:30:00,62630.0,62630.0,62440.0,62590.0,4287
2022-02-08T09:00:00,63000.0,63960.0,63000.0,63560.0,832249
2022-02-08T09:30:00,63570.0,63570.0,63190.0,63310.0,532008
2022-02-08T10:00:00,63380.0,63480.0,63050.0,63050.0,208653
2022-02-08T10:30:00,63050.0,63050.0,62650.0,62900.0,167960
2022-02-08T11:00:00,62890.0,62890.0,62450.0,62550.0,136944
2022-02-08T11:30:00,62560.0,62700.0,62510.0,62530.0,57075
2022-02-08T12:00:00,62550.0,62890.0,62420.0,62610.0,65539
2022-02-08T12:30:00,62610.0,62840.0,62510.0,62540.0,40488
2022-02-08T13:00:00,62530.0,62720.0,62530.0,62720.0,23108
2022-02-08T13:30:00,62600.0,62770.0,62530.0,62770.0,62910
2022-02-08T14:00:00,62770.0,62820.0,62660.0,62660.0,44011
2022-02-08T14:30:00,62660.0,62780.0,62600.0,62650.0,34131
2022-02-09T09:00:00,63300.0,63300.0,62170.0,62580.0,281963
2022-02-09T09:30:00,62590.0,62650.0,62250.0,62450.0,322850
2022-02-09T10:00:00,62450.0,62470.0,62110.0,62180.0,286338
2022-02-09T10:30:00,62300.0,62750.0,62180.0,62620.0,164992
2022-02-09T11:00:00,62630.0,63300.0,62630.0,63100.0,427785
2022-02-09T11:30:00,63100.0,63110.0,63030.0,63030.0,209251
2022-02-09T12:00:00,63030.0,63080.0,63010.0,63020.0,140721
2022-02-09T12:30:00,63060.0,63300.0,63060.0,63270.0,96794
2022-02-09T13:00:00,63270.0,63280.0,63230.0,63230.0,17824
2022-02-09T13:30:00,63220.0,63240.0,63210.0,63220.0,66802
2022-02-09T14:00:00,63220.0,63220.0,63210.0,63210.0,46790
2022-02-09T14:30:00,63210.0,63230.0,63120.0,63120.0,74287
2022-02-12T09:00:00,63150.0,63150.0,62730.0,62730.0,491802
2022-02-12T09:30:00,62420.0,62870.0,62300.0,62790.0,322461
2022-02-12T10:00:00,62700.0,63000.0,62600.0,62990.0,150523
2022-02-12T10:30:00,62770.0,62890.0,62540.0,62550.0,99819
2022-02-12T11:00:00,62550.0,62550.0,62420.0,62490.0,45472
2022-02-12T11:30:00,62420.0,62420.0,62160.0,62170.0,58071
2022-02-12T12:00:00,62170.0,62200.0,62020.0,62030.0,96233
2022-02-12T12:30:00,62030.0,62240.0,62020.0,62200.0,46310
2022-02-12T13:00:00,62120.0,62140.0,62100.0,62100.0,73898
2022-02-12T13:30:00,62110.0,62120.0,62100.0,62120.0,25805
2022-02-12T14:00:00,62120.0,62200.0,62100.0,62100.0,13186
2022-02-12T14:30:00,62180.0,62400.0,62100.0,62400.0,38523
2022-02-13T09:00:00,62380.0,62380.0,61780.0,61900.0,52453
2022-02-13T09:30:00,61880.0,62000.0,61800.0,61800.0,126865
2022-02-13T10:00:00,61810.0,61990.0,61800.0,61800.0,92883
2022-02-13T10:30:00,61810.0,61980.0,61800.0,61900.0,34770
2022-02-13T11:00:00,61910.0,61970.0,61860.0,61860.0,45417
2022-02-13T11:30:00,61860.0,61940.0,61810.0,61910.0,284092
2022-02-13T12:00:00,61900.0,61920.0,61640.0,61790.0,156694
2022-02-13T12:30:00,61800.0,61910.0,61790.0,61790.0,99988
2022-02-13T13:00:00,61880.0,61880.0,61790.0,61800.0,13734
2022-02-13T13:30:00,61800.0,61830.0,61790.0,61830.0,32852
2022-02-13T14:00:00,61800.0,61880.0,61780.0,61780.0,53014
2022-02-13T14:30:00,61680.0,61900.0,61680.0,61900.0,24117
2022-02-14T09:00:00,62100.0,62980.0,62100.0,62980.0,266304
2022-02-14T09:30:00,62860.0,62970.0,62460.0,62460.0,448214
2022-02-14T10:00:00,62480.0,62680.0,62470.0,62490.0,17513
2022-02-14T10:30:00,62550.0,62770.0,62440.0,62700.0,81613
2022-02-14T14:00:00,62980.0,62990.0,62970.0,62970.0,6114
2022-02-14T14:30:00,62970.0,62990.0,62950.0,62950.0,27742
2022-02-16T09:00:00,63150.0,63150.0,62750.0,62750.0,261833
2022-02-16T09:30:00,62750.0,62760.0,62260.0,62330.0,111273
2022-02-16T10:00:00,62330.0,62430.0,62240.0,62350.0,99838
2022-02-16T10:30:00,62430.0,62600.0,62330.0,62390.0,29004
2022-02-16T11:00:00,62390.0,62540.0,62380.0,62530.0,25173
2022-02-16T11:30:00,62530.0,62550.0,62360.0,62360.0,34979
2022-02-16T12:00:00,62370.0,62420.0,62350.0,62350.0,21760
2022-02-16T12:30:00,62350.0,62350.0,62210.0,62340.0,26691
2022-02-16T13:00:00,62340.0,62340.0,62260.0,62280.0,25600
2022-02-16T13:30:00,62350.0,62350.0,62350.0,62350.0,852
2022-02-16T14:00:00,62390.0,62400.0,62360.0,62400.0,944
2022-02-16T14:30:00,62400.0,62450.0,62360.0,62430.0,36746
2022-02-19T09:00:00,62260.0,62530.0,62250.0,62330.0,152404
2022-02-19T09:30:00,62330.0,62610.0,62320.0,62340.0,188511
2022-02-19T10:00:00,62340.0,62350.0,62320.0,62320.0,110857
2022-02-19T10:30:00,62320.0,62610.0,62320.0,62560.0,95850
2022-02-19T11:00:00,62560.0,62560.0,62500.0,62510.0,106336
2022-02-19T11:30:00,62510.0,62520.0,62500.0,62500.0,192775
2022-02-19T12:00:00,62500.0,62510.0,62210.0,62250.0,274864
2022-02-19T12:30:00,62240.0,62270.0,62210.0,62250.0,69313
2022-02-19T13:00:00,62270.0,62340.0,62270.0,62340.0,32796
2022-02-19T13:30:00,62390.0,62410.0,62330.0,62410.0,3107
2022-02-19T14:00:00,62420.0,62440.0,62420.0,62420.0,2670
2022-02-19T14:30:00,62410.0,62440.0,62310.0,62320.0,50153
2022-02-20T09:00:00,62400.0,62600.0,62400.0,62400.0,73961
2022-02-20T09:30:00,62410.0,62430.0,62390.0,62400.0,78575
2022-02-20T10:00:00,62390.0,62440.0,62390.0,62430.0,44524
2022-02-20T10:30:00,62430.0,62430.0,62390.0,62400.0,49587
2022-02-20T11:00:00,62400.0,62450.0,62400.0,62450.0,69406
2022-02-20T11:30:00,62450.0,62470.0,62400.0,62410.0,84816
2022-02-20T12:00:00,62440.0,62570.0,62440.0,62570.0,120719
2022-02-20T12:30:00,62550.0,62990.0,62520.0,62990.0,103916
2022-02-20T13:00:00,62850.0,62850.0,62550.0,62650.0,48712
2022-02-20T13:30:00,62740.0,62760.0,62690.0,62700.0,10137
2022-02-20T14:00:00,62700.0,62750.0,62700.0,62720.0,13621
2022-02-20T14:30:00,62690.0,62800.0,62690.0,62800.0,38502
2022-02-21T09:00:00,62570.0,63400.0,62570.0,63400.0,146910
2022-02-21T09:30:00,63410.0,64000.0,63400.0,63700.0,256270
2022-02-21T10:00:00,63840.0,63840.0,63530.0,63600.0,159632
2022-02-21T10:30:00,63600.0,63680.0,63530.0,63550.0,157770
2022-02-21T11:00:00,63560.0,63720.0,63500.0,63540.0,243994
2022-02-21T11:30:00,63530.0,63710.0,63510.0,63710.0,27192
2022-02-21T12:00:00,63720.0,63720.0,63500.0,63700.0,60561
2022-02-21T12:30:00,63700.0,63790.0,63650.0,63780.0,18580
2022-02-21T13:00:00,63770.0,63900.0,63770.0,63900.0,48746
2022-02-21T13:30:00,63900.0,63940.0,63880.0,63900.0,64536
2022-02-21T14:00:00,63910.0,63920.0,63850.0,63890.0,46905
2022-02-21T14:30:00,63920.0,63990.0,63900.0,63980.0,71047
2022-02-21T16:00:00,63910.0,63910.0,63910.0,63910.0,100
2022-02-22T09:00:00,63900.0,64260.0,63510.0,64050.0,204636
2022-02-22T09:30:00,64010.0,64060.0,63610.0,63840.0,163390
2022-02-22T10:00:00,63680.0,63800.0,63650.0,63650.0,26834
2022-02-22T10:30:00,63640.0,63890.0,63630.0,63810.0,64821
2022-02-22T11:00:00,63890.0,63990.0,63800.0,63900.0,103930
2022-02-22T11:30:00,63910.0,63940.0,63800.0,63880.0,56211
2022-02-22T12:00:00,63880.0,64290.0,63880.0,64290.0,134204
2022-02-22T12:30:00,64290.0,64400.0,64260.0,64280.0,126959
2022-02-22T13:00:00,64290.0,64310.0,64280.0,64290.0,38216
2022-02-22T13:30:00,64290.0,64400.0,64280.0,64400.0,87647
2022-02-22T14:00:00,64320.0,64490.0,64310.0,64310.0,56231
2022-02-22T14:30:00,64300.0,64390.0,64280.0,64390.0,34545
2022-02-23T09:00:00,64090.0,64570.0,64060.0,64570.0,144053
2022-02-23T09:30:00,64400.0,64620.0,64150.0,64400.0,121235
2022-02-23T10:00:00,64500.0,64580.0,64410.0,64500.0,105039
2022-02-23T10:30:00,64500.0,64590.0,64470.0,64490.0,159512
2022-02-23T11:00:00,64490.0,64700.0,64470.0,64700.0,84985
2022-02-23T11:30:00,64790.0,65300.0,64580.0,65300.0,90850
2022-02-23T12:00:00,65240.0,65240.0,64800.0,65230.0,118687
2022-02-23T12:30:00,65120.0,65230.0,64860.0,65100.0,57404
2022-02-23T13:00:00,65110.0,65300.0,64900.0,65000.0,87831
2022-02-23T13:30:00,64990.0,65300.0,64940.0,65250.0,77221
2022-02-23T14:00:00,65040.0,65040.0,65030.0,65040.0,4331
2022-02-23T14:30:00,65050.0,65300.0,65050.0,65150.0,49381
2022-02-26T09:00:00,64860.0,64980.0,64550.0,64850.0,345293
2022-02-26T09:30:00,64860.0,65110.0,64740.0,64900.0,142245
2022-02-26T10:00:00,64930.0,64930.0,64550.0,64580.0,190461
2022-02-26T10:30:00,64580.0,64720.0,64560.0,64630.0,57644
2022-02-26T11:00:00,64630.0,64630.0,64500.0,64560.0,100024
2022-02-26T11:30:00,64510.0,64510.0,63960.0,63960.0,77780
2022-02-26T12:00:00,63960.0,64100.0,63940.0,63980.0,49692
2022-02-26T12:30:00,64030.0,64040.0,63770.0,63800.0,106827
2022-02-26T13:00:00,63800.0,63900.0,63780.0,63820.0,1933
2022-02-26T13:30:00,63890.0,63890.0,63770.0,63780.0,15912
2022-02-26T14:00:00,63790.0,63880.0,63770.0,63770.0,21916
2022-02-26T14:30:00,63630.0,63700.0,63600.0,63700.0,38153
2022-02-27T09:00:00,64450.0,64450.0,63900.0,64240.0,104529
2022-02-27T09:30:00,64270.0,64270.0,63950.0,64060.0,46473
2022-02-27T10:00:00,64120.0,64120.0,64040.0,64060.0,10537
2022-02-27T10:30:00,64080.0,64150.0,64040.0,64150.0,35592
2022-02-27T11:00:00,64110.0,64450.0,64110.0,64450.0,21459
2022-02-27T11:30:00,64500.0,65000.0,64490.0,65000.0,110664
2022-02-27T12:00:00,65080.0,65100.0,64660.0,64680.0,48516
2022-02-27T12:30:00,64670.0,64800.0,64660.0,64690.0,13103
2022-02-27T13:00:00,64690.0,64760.0,64660.0,64670.0,16360
2022-02-27T13:30:00,64670.0,64690.0,64190.0,64500.0,117090
2022-02-27T14:00:00,64550.0,64590.0,64550.0,64570.0,2984
2022-02-27T14:30:00,64590.0,64590.0,64530.0,64540.0,20643
2022-03-02T09:00:00,65130.0,65610.0,65000.0,65270.0,173661
2022-03-02T09:30:00,65240.0,65250.0,64890.0,64890.0,78485
2022-03-02T10:00:00,64890.0,64890.0,64250.0,64550.0,51286
2022-03-02T10:30:00,64550.0,64680.0,64500.0,64680.0,58754
2022-03-02T11:00:00,64560.0,64690.0,64500.0,64550.0,51850
2022-03-02T11:30:00,64600.0,64600.0,64450.0,64450.0,34061
2022-03-02T12:00:00,64500.0,64540.0,64270.0,64300.0,80261
2022-03-02T12:30:00,64290.0,64510.0,64290.0,64430.0,37201
2022-03-02T13:00:00,64300.0,64310.0,64290.0,64310.0,12336
2022-03-02T13:30:00,64310.0,64310.0,64300.0,64300.0,9815
2022-03-02T14:00:00,64310.0,64310.0,64310.0,64310.0,81
2022-03-02T14:30:00,64330.0,64790.0,64320.0,64790.0,13394
2022-03-05T09:00:00,65250.0,66300.0,65250.0,66000.0,292219
2022-03-05T09:30:00,65980.0,66200.0,65970.0,66110.0,107303
2022-03-05T10:00:00,66120.0,66160.0,65500.0,65520.0,117491
2022-03-05T10:30:00,65520.0,65830.0,65450.0,65460.0,65784
2022-03-05T11:00:00,65500.0,65690.0,65460.0,65490.0,85865
2022-03-05T11:30:00,65620.0,65840.0,65600.0,65800.0,32849
2022-03-05T12:00:00,65670.0,66250.0,65660.0,66090.0,300363
2022-03-05T12:30:00,66100.0,66300.0,66000.0,66230.0,371040
2022-03-05T13:00:00,66220.0,66220.0,65850.0,66200.0,73217
2022-03-05T13:30:00,66210.0,66250.0,66100.0,66150.0,108582
2022-03-05T14:00:00,66170.0,66350.0,66170.0,66350.0,46990
2022-03-05T14:30:00,66350.0,66600.0,66350.0,66600.0,120797
2022-03-06T09:00:00,66350.0,66870.0,66260.0,66780.0,308022
2022-03-06T09:30:00,66680.0,66880.0,66390.0,66880.0,226629
2022-03-06T10:00:00,66860.0,67480.0,66800.0,67470.0,209148
2022-03-06T10:30:00,67480.0,67660.0,67100.0,67640.0,215756
2022-03-06T11:00:00,67640.0,68700.0,67550.0,68700.0,513465
2022-03-06T11:30:00,68690.0,69120.0,68620.0,68830.0,473258
2022-03-06T12:00:00,68840.0,68940.0,68500.0,68700.0,390254
2022-03-06T12:30:00,68700.0,68700.0,68500.0,68600.0,158981
2022-03-06T13:00:00,68550.0,68620.0,68510.0,68610.0,35585
2022-03-06T13:30:00,68540.0,68610.0,68500.0,68500.0,97214
2022-03-06T14:00:00,68500.0,68510.0,68450.0,68500.0,6504
2022-03-06T14:30:00,68500.0,68850.0,68480.0,68710.0,140205
2022-03-07T09:00:00,69020.0,69990.0,68710.0,69790.0,617573
2022-03-07T09:30:00,69790.0,69840.0,69000.0,69260.0,835912
2022-03-07T10:00:00,69350.0,69470.0,69200.0,69210.0,105343
2022-03-07T10:30:00,69220.0,69250.0,68750.0,69090.0,332768
2022-03-07T11:00:00,69140.0,69220.0,69080.0,69120.0,113947
2022-03-07T11:30:00,69100.0,69120.0,68900.0,68900.0,288286
2022-03-07T12:00:00,68900.0,68910.0,68100.0,68120.0,601749
2022-03-07T12:30:00,68110.0,68190.0,67760.0,67760.0,364906
2022-03-07T13:00:00,67770.0,68000.0,67760.0,68000.0,43806
2022-03-07T13:30:00,68000.0,68140.0,67950.0,68010.0,36351
2022-03-07T14:00:00,68010.0,68240.0,68000.0,68240.0,56547
2022-03-07T14:30:00,68120.0,68180.0,68060.0,68100.0,44880
2022-03-08T09:00:00,68090.0,68300.0,67760.0,68280.0,247506
2022-03-08T09:30:00,68300.0,68750.0,68240.0,68670.0,433244
2022-03-08T10:00:00,68680.0,68680.0,68310.0,68340.0,203149
2022-03-08T10:30:00,68350.0,68420.0,68340.0,68410.0,78503
2022-03-08T11:00:00,68400.0,68490.0,68330.0,68400.0,27888
2022-03-08T11:30:00,68400.0,68430.0,68320.0,68400.0,48016
2022-03-08T12:00:00,68350.0,68470.0,68340.0,68410.0,137743
2022-03-08T12:30:00,68470.0,68470.0,68340.0,68340.0,30343
2022-03-08T13:00:00,68340.0,68360.0,68340.0,68350.0,19956
2022-03-08T13:30:00,68360.0,68380.0,68350.0,68380.0,2390
2022-03-08T14:00:00,68370.0,68390.0,68360.0,68390.0,1404
2022-03-08T14:30:00,68400.0,68420.0,68350.0,68350.0,12768
2022-03-09T09:00:00,68600.0,69500.0,68500.0,68930.0,335178
2022-03-09T09:30:00,68940.0,69000.0,68850.0,68870.0,155721
2022-03-09T10:00:00,68870.0,69310.0,68770.0,69170.0,91428
2022-03-09T10:30:00,69180.0,69750.0,69110.0,69400.0,402823
2022-03-09T11:00:00,69490.0,69850.0,69490.0,69560.0,343456
2022-03-09T11:30:00,69590.0,69590.0,69100.0,69100.0,166764
2022-03-09T12:00:00,69090.0,69480.0,68900.0,69330.0,131263
2022-03-09T12:30:00,69330.0,69590.0,69290.0,69470.0,122036
2022-03-09T13:00:00,69470.0,69710.0,69450.0,69450.0,128144
2022-03-09T13:30:00,69700.0,69700.0,69510.0,69690.0,19158
2022-03-09T14:00:00,69480.0,69670.0,69480.0,69650.0,7250
2022-03-09T14:30:00,69650.0,69710.0,69580.0,69710.0,85906
2022-03-12T09:00:00,68600.0,68600.0,67900.0,67910.0,465773
2022-03-12T09:30:00,67920.0,68050.0,67250.0,67260.0,209109
2022-03-12T10:00:00,67260.0,67580.0,67250.0,67360.0,133741
2022-03-12T10:30:00,67500.0,67690.0,67380.0,67470.0,113935
2022-03-12T11:00:00,67460.0,67700.0,67460.0,67520.0,121731
2022-03-12T11:30:00,67530.0,67650.0,67500.0,67550.0,120105
2022-03-12T12:00:00,67500.0,67530.0,67500.0,67520.0,150151
2022-03-12T12:30:00,67500.0,67550.0,67500.0,67510.0,91812
2022-03-12T13:00:00,67510.0,67520.0,67450.0,67450.0,189821
2022-03-12T13:30:00,67350.0,67450.0,67300.0,67350.0,13150
2022-03-12T14:00:00,67320.0,67440.0,67300.0,67300.0,51513
2022-03-12T14:30:00,67300.0,67310.0,67250.0,67250.0,117548
2022-03-13T09:00:00,67500.0,67800.0,67030.0,67760.0,123581
2022-03-13T09:30:00,67530.0,67530.0,67320.0,67420.0,114971
2022-03-13T10:00:00,67400.0,67990.0,67400.0,67890.0,192719
2022-03-13T10:30:00,67890.0,67960.0,67660.0,67820.0,113848
2022-03-13T11:00:00,67820.0,67820.0,67670.0,67690.0,74483
2022-03-13T11:30:00,67690.0,67740.0,67320.0,67700.0,246254
2022-03-13T12:00:00,67740.0,67800.0,67350.0,67400.0,99399
2022-03-13T12:30:00,67390.0,67610.0,67370.0,67390.0,7517
2022-03-13T13:00:00,67400.0,67610.0,67400.0,67600.0,11641
2022-03-13T13:30:00,67600.0,67600.0,67440.0,67440.0,1722
2022-03-13T14:00:00,67440.0,67440.0,67370.0,67370.0,15503
2022-03-13T14:30:00,67360.0,67420.0,67270.0,67330.0,42122
2022-03-13T15:00:00,67910.0,67910.0,67910.0,67910.0,29619
2022-03-14T09:30:00,67590.0,67600.0,67400.0,67490.0,208281
2022-03-14T10:00:00,67490.0,67500.0,67400.0,67400.0,82230
2022-03-14T10:30:00,67350.0,67350.0,67200.0,67270.0,78541
2022-03-14T11:00:00,67270.0,67500.0,67270.0,67500.0,50575
2022-03-14T11:30:00,67390.0,67500.0,67340.0,67340.0,10749
2022-03-14T12:00:00,67340.0,67350.0,67060.0,67200.0,51423
2022-03-14T12:30:00,67200.0,67210.0,67190.0,67200.0,21630
2022-03-14T13:00:00,67200.0,67220.0,67180.0,67180.0,5047
2022-03-14T13:30:00,67170.0,67180.0,67150.0,67150.0,7866
2022-03-14T14:00:00,67150.0,67150.0,67070.0,67100.0,7896
2022-03-14T14:30:00,67160.0,67270.0,67160.0,67250.0,20558
2022-03-15T09:00:00,67000.0,67340.0,66650.0,67340.0,126357
2022-03-15T09:30:00,67410.0,67790.0,67410.0,67550.0,225186
2022-03-15T10:00:00,67550.0,67700.0,67470.0,67680.0,382892
2022-03-15T10:30:00,67680.0,67690.0,67540.0,67620.0,276539
2022-03-15T11:00:00,67620.0,67630.0,67520.0,67600.0,72855
2022-03-15T11:30:00,67590.0,67590.0,67500.0,67510.0,420979
2022-03-15T12:00:00,67520.0,67580.0,67340.0,67400.0,70553
2022-03-16T09:00:00,67720.0,68890.0,67720.0,68860.0,378113
2022-03-16T09:30:00,68850.0,68920.0,68570.0,68570.0,210278
2022-03-16T10:00:00,68780.0,68900.0,68340.0,68800.0,120767
2022-03-16T10:30:00,68860.0,69490.0,68720.0,69060.0,236128
2022-03-16T11:00:00,69080.0,69360.0,69080.0,69330.0,110544
2022-03-16T11:30:00,69330.0,69330.0,69150.0,69200.0,94774
2022-03-16T12:00:00,69170.0,69460.0,69010.0,69460.0,121584
2022-03-19T09:00:00,69570.0,70940.0,69570.0,70630.0,681046
2022-03-19T09:30:00,70750.0,70800.0,70630.0,70640.0,217306
2022-03-19T10:00:00,70630.0,70770.0,70620.0,70660.0,595137
2022-03-19T10:30:00,70660.0,70930.0,70500.0,70930.0,839142
2022-03-19T11:00:00,70930.0,70930.0,70760.0,70880.0,741547
2022-03-19T11:30:00,70880.0,71240.0,70880.0,71100.0,220202
2022-03-19T12:00:00,71100.0,71560.0,71100.0,71560.0,260723
2022-03-19T15:00:00,70690.0,70690.0,70690.0,70690.0,9949
2022-03-26T09:00:00,71840.0,72140.0,70350.0,70930.0,479960
2022-03-26T09:30:00,70840.0,71180.0,70600.0,70890.0,195575
