<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.09.15	21:30:00	0.99975	0.99999	0.99968	0.99988	235	0	0
2022.09.15	21:35:00	0.99988	0.99994	0.99976	0.99982	255	0	0
2022.09.15	21:40:00	0.99982	0.99987	0.99957	0.99982	209	0	0
2022.09.15	21:45:00	0.99982	0.99982	0.99935	0.99937	252	0	0
2022.09.15	21:50:00	0.99935	0.99952	0.99930	0.99952	305	0	0
2022.09.15	21:55:00	0.99952	0.99952	0.99923	0.99924	311	0	0
2022.09.15	22:00:00	0.99924	0.99948	0.99914	0.99944	377	0	0
2022.09.15	22:05:00	0.99945	0.99950	0.99901	0.99906	338	0	0
2022.09.15	22:10:00	0.99905	0.99908	0.99879	0.99898	345	0	0
2022.09.15	22:15:00	0.99898	0.99922	0.99892	0.99899	422	0	0
2022.09.15	22:20:00	0.99899	0.99928	0.99888	0.99928	243	0	0
2022.09.15	22:25:00	0.99928	0.99928	0.99909	0.99924	312	0	0
2022.09.15	22:30:00	0.99922	0.99934	0.99913	0.99919	320	0	0
2022.09.15	22:35:00	0.99919	0.99934	0.99919	0.99933	269	0	0
2022.09.15	22:40:00	0.99933	0.99952	0.99923	0.99948	188	0	0
2022.09.15	22:45:00	0.99947	0.99959	0.99942	0.99953	240	0	0
2022.09.15	22:50:00	0.99957	0.99979	0.99955	0.99974	382	0	0
2022.09.15	22:55:00	0.99973	0.99997	0.99946	0.99947	287	0	0
2022.09.15	23:00:00	0.99946	0.99968	0.99946	0.99962	294	0	0
2022.09.15	23:05:00	0.99961	0.99975	0.99957	0.99971	254	0	2
2022.09.15	23:10:00	0.99971	0.99972	0.99958	0.99961	162	0	2
2022.09.15	23:15:00	0.99962	0.99967	0.99944	0.99956	200	0	2
2022.09.15	23:20:00	0.99953	0.99966	0.99949	0.99957	118	0	2
2022.09.15	23:25:00	0.99957	0.99989	0.99956	0.99981	173	0	2
2022.09.15	23:30:00	0.99981	0.99982	0.99970	0.99975	215	0	2
2022.09.15	23:35:00	0.99972	0.99983	0.99971	0.99975	117	0	2
2022.09.15	23:40:00	0.99975	0.99983	0.99971	0.99979	100	0	2
2022.09.15	23:45:00	0.99979	0.99999	0.99971	0.99973	133	0	2
2022.09.15	23:50:00	0.99971	0.99979	0.99959	0.99968	107	0	2
2022.09.15	23:55:00	0.99968	0.99973	0.99939	0.99966	139	0	7
2022.09.16	00:00:00	0.99975	0.99977	0.99907	0.99972	9	0	65
2022.09.16	00:05:00	0.99972	0.99972	0.99935	0.99960	11	0	58
2022.09.16	00:10:00	0.99959	0.99995	0.99942	0.99943	11	0	55
2022.09.16	00:15:00	0.99943	0.99973	0.99943	0.99968	8	0	36
2022.09.16	00:20:00	0.99936	0.99959	0.99934	0.99954	10	0	38
2022.09.16	00:25:00	0.99928	0.99955	0.99928	0.99934	9	0	29
2022.09.16	00:30:00	0.99934	0.99964	0.99934	0.99960	22	0	21
2022.09.16	00:35:00	0.99963	0.99966	0.99952	0.99952	20	0	18
2022.09.16	00:40:00	0.99961	0.99969	0.99952	0.99965	6	0	21
2022.09.16	00:45:00	0.99949	0.99961	0.99944	0.99944	16	0	19
2022.09.16	00:50:00	0.99944	0.99961	0.99944	0.99957	7	0	19
2022.09.16	00:55:00	0.99940	0.99940	0.99940	0.99940	1	0	46
2022.09.16	01:00:00	0.99940	0.99952	0.99918	0.99923	64	0	9
2022.09.16	01:05:00	0.99921	0.99921	0.99891	0.99911	21	0	10
2022.09.16	01:10:00	0.99937	0.99965	0.99937	0.99943	39	0	2
2022.09.16	01:15:00	0.99943	0.99948	0.99934	0.99945	33	0	2
2022.09.16	01:20:00	0.99950	0.99952	0.99941	0.99946	15	0	11
2022.09.16	01:25:00	0.99955	0.99970	0.99946	0.99949	36	0	7
2022.09.16	01:30:00	0.99949	0.99953	0.99923	0.99923	41	0	2
2022.09.16	01:35:00	0.99925	0.99927	0.99924	0.99927	11	0	11
2022.09.16	01:40:00	0.99931	0.99931	0.99916	0.99919	28	0	2
2022.09.16	01:45:00	0.99920	0.99920	0.99905	0.99905	11	0	2
2022.09.16	01:50:00	0.99906	0.99926	0.99906	0.99925	46	0	8
2022.09.16	01:55:00	0.99925	0.99936	0.99924	0.99933	34	0	2
2022.09.16	02:00:00	0.99934	0.99934	0.99908	0.99912	40	0	1
2022.09.16	02:05:00	0.99911	0.99925	0.99911	0.99921	46	0	1
2022.09.16	02:10:00	0.99921	0.99929	0.99900	0.99902	61	0	1
2022.09.16	02:15:00	0.99904	0.99904	0.99882	0.99896	49	0	6
2022.09.16	02:20:00	0.99896	0.99902	0.99882	0.99891	42	0	1
2022.09.16	02:25:00	0.99891	0.99892	0.99881	0.99884	65	0	1
2022.09.16	02:30:00	0.99883	0.99901	0.99883	0.99883	65	0	1
2022.09.16	02:35:00	0.99883	0.99889	0.99877	0.99885	47	0	1
2022.09.16	02:40:00	0.99885	0.99894	0.99873	0.99876	43	0	1
2022.09.16	02:45:00	0.99876	0.99886	0.99870	0.99886	64	0	1
2022.09.16	02:50:00	0.99886	0.99898	0.99879	0.99893	38	0	1
2022.09.16	02:55:00	0.99895	0.99897	0.99872	0.99876	50	0	1
2022.09.16	03:00:00	0.99876	0.99909	0.99858	0.99903	231	0	1
2022.09.16	03:05:00	0.99903	0.99921	0.99882	0.99917	153	0	1
2022.09.16	03:10:00	0.99916	0.99916	0.99887	0.99898	96	0	1
2022.09.16	03:15:00	0.99898	0.99932	0.99883	0.99929	118	0	1
2022.09.16	03:20:00	0.99927	0.99976	0.99926	0.99974	139	0	1
2022.09.16	03:25:00	0.99974	1.00027	0.99971	1.00001	231	0	1
2022.09.16	03:30:00	1.00001	1.00020	0.99983	1.00014	116	0	1
2022.09.16	03:35:00	1.00014	1.00084	1.00008	1.00072	304	0	1
2022.09.16	03:40:00	1.00072	1.00108	1.00068	1.00084	145	0	1
2022.09.16	03:45:00	1.00084	1.00087	1.00051	1.00061	171	0	1
2022.09.16	03:50:00	1.00063	1.00078	1.00046	1.00077	197	0	1
2022.09.16	03:55:00	1.00077	1.00079	1.00047	1.00059	137	0	1
2022.09.16	04:00:00	1.00056	1.00099	1.00052	1.00094	94	0	1
2022.09.16	04:05:00	1.00094	1.00121	1.00094	1.00114	189	0	1
2022.09.16	04:10:00	1.00114	1.00121	1.00097	1.00104	142	0	1
2022.09.16	04:15:00	1.00104	1.00111	1.00057	1.00086	269	0	1
2022.09.16	04:20:00	1.00086	1.00086	1.00067	1.00078	151	0	1
2022.09.16	04:25:00	1.00075	1.00085	1.00066	1.00066	138	0	1
2022.09.16	04:30:00	1.00066	1.00091	1.00026	1.00036	220	0	1
2022.09.16	04:35:00	1.00036	1.00061	1.00033	1.00057	128	0	1
2022.09.16	04:40:00	1.00057	1.00076	1.00040	1.00045	156	0	1
2022.09.16	04:45:00	1.00045	1.00055	1.00011	1.00018	142	0	1
2022.09.16	04:50:00	1.00018	1.00026	0.99988	0.99995	156	0	1
2022.09.16	04:55:00	0.99995	1.00001	0.99976	0.99982	115	0	1
2022.09.16	05:00:00	0.99979	1.00001	0.99970	0.99976	160	0	1
2022.09.16	05:05:00	0.99977	0.99980	0.99961	0.99961	99	0	1
2022.09.16	05:10:00	0.99961	0.99971	0.99948	0.99965	116	0	1
2022.09.16	05:15:00	0.99972	0.99987	0.99951	0.99956	94	0	1
2022.09.16	05:20:00	0.99958	0.99966	0.99946	0.99946	106	0	1
2022.09.16	05:25:00	0.99947	0.99970	0.99910	0.99916	106	0	1
2022.09.16	05:30:00	0.99916	0.99955	0.99916	0.99950	96	0	1
2022.09.16	05:35:00	0.99950	0.99952	0.99932	0.99942	88	0	1
2022.09.16	05:40:00	0.99942	0.99956	0.99923	0.99923	76	0	1
2022.09.16	05:45:00	0.99923	0.99936	0.99912	0.99915	67	0	1
2022.09.16	05:50:00	0.99915	0.99925	0.99913	0.99923	76	0	1
2022.09.16	05:55:00	0.99923	0.99951	0.99923	0.99945	74	0	1
2022.09.16	06:00:00	0.99945	0.99961	0.99931	0.99931	78	0	1
2022.09.16	06:05:00	0.99931	0.99945	0.99930	0.99944	67	0	1
2022.09.16	06:10:00	0.99944	0.99949	0.99933	0.99948	71	0	1
2022.09.16	06:15:00	0.99948	0.99960	0.99941	0.99960	124	0	1
2022.09.16	06:20:00	0.99959	0.99968	0.99947	0.99962	96	0	1
2022.09.16	06:25:00	0.99956	1.00005	0.99956	1.00004	104	0	1
2022.09.16	06:30:00	1.00004	1.00005	0.99976	0.99993	149	0	1
2022.09.16	06:35:00	0.99996	1.00029	0.99992	1.00001	164	0	1
2022.09.16	06:40:00	1.00003	1.00004	0.99978	0.99985	112	0	1
2022.09.16	06:45:00	0.99985	0.99987	0.99957	0.99961	88	0	1
2022.09.16	06:50:00	0.99961	0.99976	0.99960	0.99964	74	0	1
2022.09.16	06:55:00	0.99964	0.99974	0.99950	0.99974	73	0	1
2022.09.16	07:00:00	0.99975	1.00001	0.99966	1.00001	67	0	0
2022.09.16	07:05:00	1.00001	1.00021	0.99988	0.99990	107	0	0
2022.09.16	07:10:00	0.99986	0.99999	0.99972	0.99972	95	0	0
2022.09.16	07:15:00	0.99972	0.99992	0.99971	0.99985	68	0	0
2022.09.16	07:20:00	0.99985	0.99996	0.99983	0.99994	40	0	0
2022.09.16	07:25:00	0.99991	1.00006	0.99980	0.99980	80	0	0
2022.09.16	07:30:00	0.99973	0.99988	0.99972	0.99985	62	0	0
2022.09.16	07:35:00	0.99985	0.99999	0.99979	0.99987	58	0	0
2022.09.16	07:40:00	0.99987	1.00017	0.99986	0.99998	75	0	0
2022.09.16	07:45:00	0.99996	0.99999	0.99980	0.99990	83	0	0
2022.09.16	07:50:00	0.99990	0.99990	0.99967	0.99977	54	0	0
2022.09.16	07:55:00	0.99976	0.99986	0.99955	0.99957	61	0	0
2022.09.16	08:00:00	0.99957	0.99959	0.99927	0.99942	115	0	0
2022.09.16	08:05:00	0.99942	0.99947	0.99892	0.99905	118	0	0
2022.09.16	08:10:00	0.99913	0.99923	0.99889	0.99899	89	0	0
2022.09.16	08:15:00	0.99899	0.99902	0.99847	0.99872	112	0	0
2022.09.16	08:20:00	0.99873	0.99896	0.99851	0.99896	96	0	0
2022.09.16	08:25:00	0.99893	0.99903	0.99875	0.99902	174	0	0
2022.09.16	08:30:00	0.99902	0.99902	0.99891	0.99896	90	0	0
2022.09.16	08:35:00	0.99896	0.99896	0.99871	0.99881	113	0	0
2022.09.16	08:40:00	0.99880	0.99880	0.99857	0.99858	135	0	0
2022.09.16	08:45:00	0.99858	0.99875	0.99838	0.99843	173	0	0
2022.09.16	08:50:00	0.99843	0.99862	0.99840	0.99841	246	0	0
2022.09.16	08:55:00	0.99841	0.99841	0.99809	0.99826	370	0	0
2022.09.16	09:00:00	0.99827	0.99844	0.99759	0.99791	657	0	0
2022.09.16	09:05:00	0.99790	0.99850	0.99787	0.99842	639	0	0
2022.09.16	09:10:00	0.99841	0.99848	0.99800	0.99832	596	0	0
2022.09.16	09:15:00	0.99831	0.99873	0.99804	0.99854	585	0	0
2022.09.16	09:20:00	0.99852	0.99903	0.99843	0.99895	574	0	0
2022.09.16	09:25:00	0.99896	0.99954	0.99845	0.99846	697	0	0
2022.09.16	09:30:00	0.99847	0.99888	0.99825	0.99832	734	0	0
2022.09.16	09:35:00	0.99831	0.99895	0.99824	0.99883	684	0	0
2022.09.16	09:40:00	0.99883	0.99905	0.99870	0.99892	608	0	0
2022.09.16	09:45:00	0.99892	0.99892	0.99838	0.99865	455	0	0
2022.09.16	09:50:00	0.99865	0.99882	0.99838	0.99882	571	0	0
2022.09.16	09:55:00	0.99881	0.99938	0.99876	0.99926	579	0	0
2022.09.16	10:00:00	0.99926	0.99984	0.99914	0.99958	801	0	0
2022.09.16	10:05:00	0.99958	0.99988	0.99948	0.99957	641	0	0
2022.09.16	10:10:00	0.99955	0.99976	0.99925	0.99962	693	0	0
2022.09.16	10:15:00	0.99961	0.99982	0.99864	0.99865	718	0	0
2022.09.16	10:20:00	0.99861	0.99901	0.99837	0.99850	743	0	0
2022.09.16	10:25:00	0.99850	0.99879	0.99831	0.99849	655	0	0
2022.09.16	10:30:00	0.99849	0.99899	0.99834	0.99849	168	0	0
2022.09.16	10:35:00	0.99849	0.99863	0.99789	0.99818	235	0	0
2022.09.16	10:40:00	0.99818	0.99824	0.99696	0.99707	669	0	0
2022.09.16	10:45:00	0.99708	0.99709	0.99448	0.99468	1085	0	0
2022.09.16	10:50:00	0.99468	0.99513	0.99444	0.99501	963	0	0
2022.09.16	10:55:00	0.99501	0.99582	0.99498	0.99561	1050	0	0
2022.09.16	11:00:00	0.99558	0.99637	0.99553	0.99629	818	0	0
2022.09.16	11:05:00	0.99629	0.99678	0.99579	0.99579	586	0	0
2022.09.16	11:10:00	0.99578	0.99663	0.99578	0.99609	537	0	0
2022.09.16	11:15:00	0.99609	0.99615	0.99556	0.99610	556	0	0
2022.09.16	11:20:00	0.99610	0.99655	0.99605	0.99618	466	0	0
2022.09.16	11:25:00	0.99617	0.99685	0.99604	0.99685	449	0	0
2022.09.16	11:30:00	0.99688	0.99694	0.99594	0.99621	499	0	0
2022.09.16	11:35:00	0.99621	0.99656	0.99608	0.99636	361	0	0
2022.09.16	11:40:00	0.99638	0.99651	0.99552	0.99571	425	0	0
2022.09.16	11:45:00	0.99571	0.99592	0.99507	0.99554	434	0	0
2022.09.16	11:50:00	0.99554	0.99578	0.99491	0.99557	512	0	0
2022.09.16	11:55:00	0.99548	0.99555	0.99520	0.99550	422	0	0
2022.09.16	12:00:00	0.99550	0.99642	0.99546	0.99639	417	0	0
2022.09.16	12:05:00	0.99640	0.99714	0.99634	0.99712	534	0	0
2022.09.16	12:10:00	0.99710	0.99726	0.99640	0.99660	387	0	0
2022.09.16	12:15:00	0.99660	0.99741	0.99648	0.99738	499	0	0
2022.09.16	12:20:00	0.99740	0.99776	0.99721	0.99727	386	0	0
2022.09.16	12:25:00	0.99727	0.99796	0.99717	0.99788	396	0	0
2022.09.16	12:30:00	0.99788	0.99855	0.99778	0.99841	400	0	0
2022.09.16	12:35:00	0.99841	0.99874	0.99832	0.99861	442	0	0
2022.09.16	12:40:00	0.99861	0.99864	0.99784	0.99787	374	0	0
2022.09.16	12:45:00	0.99784	0.99789	0.99732	0.99748	396	0	0
2022.09.16	12:50:00	0.99747	0.99760	0.99722	0.99742	356	0	0
2022.09.16	12:55:00	0.99742	0.99745	0.99673	0.99674	320	0	0
2022.09.16	13:00:00	0.99680	0.99722	0.99678	0.99710	306	0	0
2022.09.16	13:05:00	0.99710	0.99743	0.99659	0.99661	406	0	0
2022.09.16	13:10:00	0.99661	0.99703	0.99651	0.99696	285	0	0
2022.09.16	13:15:00	0.99696	0.99725	0.99684	0.99693	285	0	0
2022.09.16	13:20:00	0.99692	0.99744	0.99690	0.99734	216	0	0
2022.09.16	13:25:00	0.99734	0.99744	0.99703	0.99742	263	0	0
2022.09.16	13:30:00	0.99740	0.99774	0.99740	0.99755	248	0	0
2022.09.16	13:35:00	0.99754	0.99788	0.99744	0.99788	240	0	0
2022.09.16	13:40:00	0.99785	0.99839	0.99781	0.99824	326	0	0
2022.09.16	13:45:00	0.99824	0.99825	0.99785	0.99795	321	0	0
2022.09.16	13:50:00	0.99796	0.99867	0.99787	0.99859	364	0	0
2022.09.16	13:55:00	0.99859	0.99893	0.99847	0.99855	424	0	0
2022.09.16	14:00:00	0.99855	0.99874	0.99807	0.99809	432	0	0
2022.09.16	14:05:00	0.99809	0.99841	0.99801	0.99837	369	0	0
2022.09.16	14:10:00	0.99836	0.99839	0.99772	0.99782	342	0	0
2022.09.16	14:15:00	0.99776	0.99777	0.99717	0.99732	328	0	0
2022.09.16	14:20:00	0.99732	0.99749	0.99701	0.99743	353	0	0
2022.09.16	14:25:00	0.99744	0.99830	0.99739	0.99819	398	0	0
2022.09.16	14:30:00	0.99819	0.99819	0.99751	0.99753	308	0	0
2022.09.16	14:35:00	0.99754	0.99787	0.99719	0.99787	426	0	0
2022.09.16	14:40:00	0.99786	0.99798	0.99733	0.99751	567	0	0
2022.09.16	14:45:00	0.99751	0.99757	0.99720	0.99745	474	0	0
2022.09.16	14:50:00	0.99743	0.99759	0.99709	0.99745	511	0	0
2022.09.16	14:55:00	0.99743	0.99749	0.99676	0.99695	531	0	0
2022.09.16	15:00:00	0.99693	0.99707	0.99577	0.99578	691	0	0
2022.09.16	15:05:00	0.99579	0.99639	0.99556	0.99609	633	0	0
2022.09.16	15:10:00	0.99609	0.99611	0.99533	0.99537	452	0	0
2022.09.16	15:15:00	0.99537	0.99624	0.99537	0.99609	594	0	0
2022.09.16	15:20:00	0.99608	0.99636	0.99577	0.99593	738	0	0
2022.09.16	15:25:00	0.99599	0.99625	0.99592	0.99597	552	0	0
2022.09.16	15:30:00	0.99600	0.99635	0.99597	0.99617	649	0	0
2022.09.16	15:35:00	0.99618	0.99703	0.99604	0.99703	586	0	0
2022.09.16	15:40:00	0.99703	0.99703	0.99642	0.99687	563	0	0
2022.09.16	15:45:00	0.99687	0.99703	0.99618	0.99635	727	0	0
2022.09.16	15:50:00	0.99634	0.99639	0.99552	0.99558	757	0	0
2022.09.16	15:55:00	0.99558	0.99589	0.99544	0.99555	644	0	0
2022.09.16	16:00:00	0.99554	0.99589	0.99536	0.99552	757	0	0
2022.09.16	16:05:00	0.99553	0.99611	0.99547	0.99589	604	0	0
2022.09.16	16:10:00	0.99589	0.99657	0.99585	0.99638	617	0	0
2022.09.16	16:15:00	0.99637	0.99674	0.99559	0.99649	706	0	0
2022.09.16	16:20:00	0.99648	0.99684	0.99631	0.99659	688	0	0
2022.09.16	16:25:00	0.99657	0.99694	0.99630	0.99689	760	0	0
2022.09.16	16:30:00	0.99690	0.99701	0.99635	0.99643	981	0	0
2022.09.16	16:35:00	0.99643	0.99723	0.99633	0.99715	1013	0	0
2022.09.16	16:40:00	0.99716	0.99718	0.99636	0.99647	903	0	0
2022.09.16	16:45:00	0.99647	0.99686	0.99625	0.99678	850	0	0
2022.09.16	16:50:00	0.99678	0.99711	0.99633	0.99667	840	0	0
2022.09.16	16:55:00	0.99668	0.99763	0.99661	0.99732	657	0	0
2022.09.16	17:00:00	0.99730	0.99813	0.99712	0.99746	897	0	0
2022.09.16	17:05:00	0.99746	0.99870	0.99736	0.99836	1180	0	0
2022.09.16	17:10:00	0.99835	1.00023	0.99831	0.99934	1138	0	0
2022.09.16	17:15:00	0.99936	0.99963	0.99874	0.99887	1071	0	0
2022.09.16	17:20:00	0.99889	0.99934	0.99857	0.99898	878	0	0
2022.09.16	17:25:00	0.99894	0.99979	0.99867	0.99971	879	0	0
2022.09.16	17:30:00	0.99971	1.00039	0.99971	1.00032	966	0	0
2022.09.16	17:35:00	1.00032	1.00098	1.00030	1.00079	1062	0	0
2022.09.16	17:40:00	1.00079	1.00177	1.00074	1.00168	903	0	0
2022.09.16	17:45:00	1.00163	1.00206	1.00107	1.00133	934	0	0
2022.09.16	17:50:00	1.00134	1.00249	1.00129	1.00237	1120	0	0
2022.09.16	17:55:00	1.00237	1.00367	1.00229	1.00305	1423	0	0
2022.09.16	18:00:00	1.00299	1.00325	1.00212	1.00236	1169	0	0
2022.09.16	18:05:00	1.00236	1.00272	1.00201	1.00252	914	0	0
2022.09.16	18:10:00	1.00253	1.00253	1.00167	1.00169	796	0	0
2022.09.16	18:15:00	1.00173	1.00293	1.00164	1.00288	667	0	0
2022.09.16	18:20:00	1.00287	1.00287	1.00210	1.00224	676	0	0
2022.09.16	18:25:00	1.00224	1.00229	1.00192	1.00195	709	0	0
2022.09.16	18:30:00	1.00193	1.00230	1.00188	1.00206	773	0	0
2022.09.16	18:35:00	1.00204	1.00220	1.00047	1.00056	918	0	0
2022.09.16	18:40:00	1.00053	1.00092	1.00014	1.00015	736	0	0
2022.09.16	18:45:00	1.00015	1.00087	1.00004	1.00075	614	0	0
2022.09.16	18:50:00	1.00075	1.00142	1.00074	1.00117	700	0	0
2022.09.16	18:55:00	1.00118	1.00127	1.00074	1.00121	585	0	0
2022.09.16	19:00:00	1.00122	1.00154	1.00049	1.00144	792	0	0
2022.09.16	19:05:00	1.00144	1.00195	1.00138	1.00157	609	0	0
2022.09.16	19:10:00	1.00151	1.00152	1.00086	1.00090	418	0	0
2022.09.16	19:15:00	1.00090	1.00113	1.00033	1.00067	423	0	0
2022.09.16	19:20:00	1.00066	1.00081	1.00016	1.00062	425	0	0
2022.09.16	19:25:00	1.00061	1.00062	1.00015	1.00029	317	0	0
2022.09.16	19:30:00	1.00029	1.00055	1.00011	1.00054	374	0	0
2022.09.16	19:35:00	1.00055	1.00072	1.00046	1.00049	291	0	0
2022.09.16	19:40:00	1.00048	1.00052	1.00017	1.00038	413	0	0
2022.09.16	19:45:00	1.00037	1.00055	1.00027	1.00042	291	0	0
2022.09.16	19:50:00	1.00041	1.00062	1.00032	1.00039	261	0	0
2022.09.16	19:55:00	1.00039	1.00072	1.00032	1.00069	270	0	0
2022.09.16	20:00:00	1.00069	1.00071	1.00043	1.00050	299	0	0
2022.09.16	20:05:00	1.00053	1.00062	1.00034	1.00057	215	0	0
2022.09.16	20:10:00	1.00057	1.00108	1.00043	1.00096	205	0	0
2022.09.16	20:15:00	1.00095	1.00107	1.00050	1.00052	265	0	0
2022.09.16	20:20:00	1.00053	1.00063	1.00030	1.00038	245	0	0
2022.09.16	20:25:00	1.00038	1.00061	1.00033	1.00059	147	0	0
2022.09.16	20:30:00	1.00059	1.00097	1.00033	1.00033	267	0	0
2022.09.16	20:35:00	1.00034	1.00052	1.00030	1.00042	182	0	0
2022.09.16	20:40:00	1.00042	1.00048	1.00014	1.00026	177	0	0
2022.09.16	20:45:00	1.00025	1.00025	0.99993	0.99999	239	0	0
2022.09.16	20:50:00	0.99999	1.00001	0.99972	0.99977	263	0	0
2022.09.16	20:55:00	0.99976	0.99979	0.99932	0.99936	227	0	0
2022.09.16	21:00:00	0.99936	0.99967	0.99932	0.99962	254	0	0
2022.09.16	21:05:00	0.99962	0.99973	0.99942	0.99943	125	0	0
2022.09.16	21:10:00	0.99943	0.99962	0.99938	0.99958	157	0	0
2022.09.16	21:15:00	0.99957	0.99986	0.99944	0.99956	203	0	0
2022.09.16	21:20:00	0.99956	0.99977	0.99955	0.99976	182	0	0
2022.09.16	21:25:00	0.99976	1.00043	0.99976	1.00028	415	0	0
2022.09.16	21:30:00	1.00030	1.00055	1.00011	1.00047	299	0	0
2022.09.16	21:35:00	1.00047	1.00067	1.00013	1.00022	267	0	0
2022.09.16	21:40:00	1.00023	1.00046	1.00004	1.00038	253	0	0
2022.09.16	21:45:00	1.00037	1.00073	1.00025	1.00067	323	0	0
2022.09.16	21:50:00	1.00066	1.00079	1.00036	1.00053	327	0	0
2022.09.16	21:55:00	1.00054	1.00068	1.00018	1.00027	257	0	0
2022.09.16	22:00:00	1.00024	1.00119	1.00024	1.00119	447	0	0
2022.09.16	22:05:00	1.00121	1.00130	1.00102	1.00106	315	0	0
2022.09.16	22:10:00	1.00106	1.00106	1.00047	1.00055	571	0	0
2022.09.16	22:15:00	1.00052	1.00083	1.00041	1.00053	400	0	0
2022.09.16	22:20:00	1.00053	1.00078	1.00049	1.00067	535	0	0
2022.09.16	22:25:00	1.00067	1.00095	1.00050	1.00068	530	0	0
2022.09.16	22:30:00	1.00068	1.00074	1.00043	1.00051	610	0	0
2022.09.16	22:35:00	1.00050	1.00100	1.00048	1.00088	624	0	0
2022.09.16	22:40:00	1.00088	1.00124	1.00085	1.00120	474	0	0
2022.09.16	22:45:00	1.00119	1.00120	1.00093	1.00108	491	0	0
2022.09.16	22:50:00	1.00105	1.00118	1.00100	1.00100	419	0	0
2022.09.16	22:55:00	1.00100	1.00145	1.00095	1.00130	490	0	0
2022.09.16	23:00:00	1.00130	1.00133	1.00119	1.00126	262	0	0
2022.09.16	23:05:00	1.00126	1.00126	1.00107	1.00113	111	0	2
2022.09.16	23:10:00	1.00110	1.00118	1.00101	1.00101	108	0	2
2022.09.16	23:15:00	1.00104	1.00117	1.00095	1.00098	77	0	2
2022.09.16	23:20:00	1.00094	1.00102	1.00081	1.00086	132	0	2
2022.09.16	23:25:00	1.00083	1.00112	1.00081	1.00112	105	0	2
2022.09.16	23:30:00	1.00109	1.00111	1.00087	1.00104	54	0	2
2022.09.16	23:35:00	1.00099	1.00125	1.00095	1.00110	119	0	2
2022.09.16	23:40:00	1.00110	1.00121	1.00107	1.00119	71	0	2
2022.09.16	23:45:00	1.00119	1.00125	1.00111	1.00124	110	0	2
2022.09.16	23:50:00	1.00124	1.00135	1.00122	1.00129	114	0	8
2022.09.19	00:00:00	1.00043	1.00062	1.00038	1.00062	19	0	135
2022.09.19	00:05:00	1.00071	1.00147	1.00071	1.00133	15	0	48
2022.09.19	00:10:00	1.00132	1.00132	1.00119	1.00119	11	0	25
2022.09.19	00:15:00	1.00122	1.00131	1.00117	1.00131	11	0	16
2022.09.19	00:20:00	1.00131	1.00131	1.00117	1.00117	17	0	18
2022.09.19	00:25:00	1.00117	1.00122	1.00117	1.00121	7	0	22
2022.09.19	00:30:00	1.00121	1.00121	1.00114	1.00121	17	0	21
2022.09.19	00:35:00	1.00122	1.00122	1.00120	1.00121	4	0	20
2022.09.19	00:40:00	1.00117	1.00120	1.00116	1.00120	34	0	24
2022.09.19	00:45:00	1.00120	1.00121	1.00118	1.00121	5	0	21
2022.09.19	00:50:00	1.00119	1.00122	1.00117	1.00120	7	0	22
2022.09.19	00:55:00	1.00119	1.00128	1.00117	1.00123	16	0	26
2022.09.19	01:00:00	1.00162	1.00162	1.00083	1.00096	146	0	2
2022.09.19	01:05:00	1.00095	1.00102	1.00045	1.00061	95	0	12
2022.09.19	01:10:00	1.00060	1.00114	1.00055	1.00114	9	0	10
2022.09.19	01:15:00	1.00116	1.00127	1.00112	1.00127	35	0	10
2022.09.19	01:20:00	1.00127	1.00127	1.00108	1.00109	54	0	10
2022.09.19	01:25:00	1.00109	1.00122	1.00103	1.00114	51	0	13
2022.09.19	01:30:00	1.00115	1.00123	1.00100	1.00102	96	0	7
2022.09.19	01:35:00	1.00102	1.00149	1.00102	1.00142	52	0	7
2022.09.19	01:40:00	1.00142	1.00163	1.00141	1.00161	79	0	9
2022.09.19	01:45:00	1.00161	1.00163	1.00151	1.00157	46	0	8
2022.09.19	01:50:00	1.00157	1.00208	1.00152	1.00206	66	0	2
2022.09.19	01:55:00	1.00206	1.00229	1.00187	1.00201	95	0	2
2022.09.19	02:00:00	1.00196	1.00229	1.00180	1.00218	83	0	1
2022.09.19	02:05:00	1.00218	1.00218	1.00170	1.00174	161	0	1
2022.09.19	02:10:00	1.00174	1.00196	1.00173	1.00190	81	0	1
2022.09.19	02:15:00	1.00190	1.00190	1.00173	1.00174	87	0	1
2022.09.19	02:20:00	1.00174	1.00212	1.00165	1.00202	85	0	1
2022.09.19	02:25:00	1.00202	1.00210	1.00188	1.00195	78	0	1
2022.09.19	02:30:00	1.00193	1.00208	1.00182	1.00199	97	0	1
2022.09.19	02:35:00	1.00198	1.00218	1.00197	1.00202	70	0	1
2022.09.19	02:40:00	1.00201	1.00282	1.00201	1.00270	121	0	1
2022.09.19	02:45:00	1.00271	1.00284	1.00248	1.00250	84	0	1
2022.09.19	02:50:00	1.00250	1.00252	1.00205	1.00216	65	0	1
2022.09.19	02:55:00	1.00216	1.00228	1.00198	1.00222	107	0	1
2022.09.19	03:00:00	1.00221	1.00291	1.00221	1.00257	203	0	1
2022.09.19	03:05:00	1.00252	1.00265	1.00218	1.00226	182	0	1
2022.09.19	03:10:00	1.00221	1.00240	1.00192	1.00201	148	0	1
2022.09.19	03:15:00	1.00201	1.00214	1.00178	1.00178	208	0	6
